chrom,center,hepg2_score,k562_score,hepg2_vs_k562_diff
chr2,183078999,5.788534164428711,5.623827934265137,0.16470623016357422
chr8,117885798,3.844696044921875,3.679992198944092,0.1647038459777832
chr3,16316990,3.718625783920288,3.553924083709717,0.1647017002105713
chr20,45952482,3.4634897708892822,3.298793315887451,0.16469645500183105
chr1,51218823,3.9765827655792236,3.811896800994873,0.16468596458435059
chr9,33738157,3.9960968494415283,3.831418514251709,0.16467833518981934
chr20,19351728,4.013263702392578,3.848609447479248,0.16465425491333008
chr12,114732233,3.867177963256836,3.702528953552246,0.16464900970458984
chr5,160649523,2.993297576904297,2.8286681175231934,0.16462945938110352
chr14,51203785,4.553892135620117,4.3892693519592285,0.16462278366088867
chr4,70914793,4.206793785095215,4.042172908782959,0.16462087631225586
chr6,33314665,5.680671691894531,5.516086578369141,0.16458511352539062
chr17,43412240,3.7743184566497803,3.609739303588867,0.16457915306091309
chr5,172806381,4.137262344360352,3.972688674926758,0.16457366943359375
chr2,69299928,4.117599010467529,3.9530420303344727,0.16455698013305664
chr12,106723057,4.999194622039795,4.834639549255371,0.16455507278442383
chr6,139996744,4.436061382293701,4.271509647369385,0.1645517349243164
chr19,35337870,4.28837776184082,4.12383508682251,0.16454267501831055
chr18,62357940,4.49046516418457,4.3259453773498535,0.1645197868347168
chr2,209368613,3.5275814533233643,3.363070011138916,0.16451144218444824
chr1,25515056,4.150202751159668,3.9856948852539062,0.16450786590576172
chr1,26999636,4.3977861404418945,4.233284950256348,0.16450119018554688
chr7,99448183,4.512824535369873,4.348363876342773,0.1644606590270996
chr20,46058428,6.1299662590026855,5.96551513671875,0.16445112228393555
chr17,1300654,4.425851345062256,4.261401176452637,0.16445016860961914
chr20,44166305,4.137195587158203,3.972773551940918,0.16442203521728516
chr11,68632949,4.302287578582764,4.137868404388428,0.16441917419433594
chr5,7016059,4.184186935424805,4.019767761230469,0.16441917419433594
chr22,18528890,7.7070183753967285,7.542603492736816,0.1644148826599121
chr5,95138709,3.749373197555542,3.584962844848633,0.16441035270690918
chr10,74683658,3.8638556003570557,3.6994528770446777,0.16440272331237793
chr7,1988371,4.547734260559082,4.383335590362549,0.1643986701965332
chr8,73224844,3.2784981727600098,3.114100456237793,0.1643977165222168
chrX,129843568,6.74629545211792,6.581900596618652,0.16439485549926758
chr3,50971912,5.297056198120117,5.132662296295166,0.16439390182495117
chr20,479102,4.2609076499938965,4.096518039703369,0.16438961029052734
chr1,217617460,3.616102933883667,3.451719284057617,0.1643836498260498
chr6,1278469,3.533672571182251,3.369288921356201,0.1643836498260498
chr17,49395092,5.133378028869629,4.968996047973633,0.1643819808959961
chr7,156934822,3.4766433238983154,3.312290668487549,0.1643526554107666
chr8,133192028,4.209184169769287,4.0448317527771,0.1643524169921875
chr18,56638622,7.312690734863281,7.148345947265625,0.16434478759765625
chr1,179252004,3.246286630630493,3.081942081451416,0.16434454917907715
chr10,71757665,4.749256134033203,4.584911823272705,0.16434431076049805
chr12,51662035,3.735823392868042,3.57149600982666,0.16432738304138184
chr6,156811599,3.0333797931671143,2.8690547943115234,0.16432499885559082
chr6,31834774,6.4716925621032715,6.30736780166626,0.16432476043701172
chr3,195566997,4.02388334274292,3.8595666885375977,0.16431665420532227
chr6,119158122,3.645859956741333,3.481548309326172,0.16431164741516113
chr2,25168731,5.290078163146973,5.1257710456848145,0.1643071174621582
chr10,14959698,7.70608377456665,7.54177713394165,0.164306640625
chr5,66306465,4.852871894836426,4.68863582611084,0.16423606872558594
chr7,106009977,5.9555559158325195,5.791337966918945,0.16421794891357422
chr10,49749932,4.199591159820557,4.035373687744141,0.16421747207641602
chr6,138609311,3.538648843765259,3.3744325637817383,0.1642162799835205
chr8,120727373,3.940411329269409,3.7762017250061035,0.16420960426330566
chr8,144147597,7.780035018920898,7.615861892700195,0.16417312622070312
chr17,46137947,3.6216931343078613,3.4575247764587402,0.1641683578491211
chr17,80659096,3.877176523208618,3.713013172149658,0.16416335105895996
chr2,130172313,3.9217803478240967,3.757632255554199,0.16414809226989746
chr1,99969987,6.255899429321289,6.091753005981445,0.16414642333984375
chr6,4983511,3.9940812587738037,3.8299708366394043,0.16411042213439941
chr3,71580128,4.1207661628723145,3.9566874504089355,0.1640787124633789
chr17,83086348,5.00468635559082,4.840610980987549,0.16407537460327148
chr18,54983386,4.855799674987793,4.691727161407471,0.16407251358032227
chr11,67391990,6.583791255950928,6.41972541809082,0.16406583786010742
chr14,67392836,4.46612548828125,4.302081108093262,0.16404438018798828
chr8,130796947,3.7196505069732666,3.5556082725524902,0.16404223442077637
chr9,121053690,4.57669734954834,4.412657737731934,0.16403961181640625
chr1,178725840,6.403076171875,6.2390546798706055,0.16402149200439453
chr7,150070096,4.0642242431640625,3.9002037048339844,0.16402053833007812
chr11,93526920,4.228501796722412,4.064487934112549,0.16401386260986328
chr15,40291533,5.765830993652344,5.60181999206543,0.16401100158691406
chrX,54195270,3.3944923877716064,3.2304978370666504,0.16399455070495605
chr2,23785218,3.2725696563720703,3.1085829734802246,0.1639866828918457
chr2,46873776,4.989093780517578,4.825117588043213,0.16397619247436523
chr2,158787052,4.2053422927856445,4.041373252868652,0.1639690399169922
chr16,58464712,5.348513603210449,5.184545516967773,0.16396808624267578
chr3,149669358,4.247575759887695,4.083608150482178,0.16396760940551758
chr6,14763405,4.1094865798950195,3.9455227851867676,0.16396379470825195
chr19,3404124,5.329144477844238,5.165184497833252,0.16395998001098633
chr17,27753496,5.244467735290527,5.0805230140686035,0.16394472122192383
chr2,37344353,5.404150485992432,5.24021053314209,0.1639399528503418
chr19,34560479,4.112889289855957,3.949000835418701,0.16388845443725586
chr16,7268256,4.824871063232422,4.661008358001709,0.1638627052307129
chr8,118126931,3.796358346939087,3.632519245147705,0.16383910179138184
chr6,85633694,2.923578977584839,2.759744167327881,0.163834810256958
chr3,72447161,7.556988716125488,7.393163681030273,0.16382503509521484
chr5,42745665,4.017678260803223,3.853865623474121,0.16381263732910156
chr17,50210657,5.19304084777832,5.029242992401123,0.16379785537719727
chr16,67481104,7.036694526672363,6.872907638549805,0.1637868881225586
chr11,128210561,4.89512825012207,4.731348514556885,0.16377973556518555
chr17,82957373,4.360960006713867,4.197188377380371,0.1637716293334961
chr10,69450003,4.913374900817871,4.749608039855957,0.16376686096191406
chr1,244010174,3.980576753616333,3.816821575164795,0.16375517845153809
chr2,100718355,3.560011148452759,3.396268367767334,0.1637427806854248
chr4,1511855,5.28343391418457,5.119697093963623,0.16373682022094727
chr7,105652638,5.192334175109863,5.02860689163208,0.1637272834777832
chr13,70391829,3.84309458732605,3.679379940032959,0.16371464729309082
chr9,112110490,3.843118906021118,3.6794047355651855,0.16371417045593262
chr14,50823660,4.714871406555176,4.551159381866455,0.1637120246887207
chr8,134886640,4.247032642364502,4.0833282470703125,0.16370439529418945
chr1,24187533,5.976536750793457,5.812845230102539,0.16369152069091797
chr15,33700908,5.248723030090332,5.085041522979736,0.1636815071105957
chr16,27067338,4.6873321533203125,4.523658752441406,0.16367340087890625
chr2,169799138,6.667583465576172,6.503921031951904,0.16366243362426758
chr12,30874921,4.171714782714844,4.008052825927734,0.16366195678710938
chr13,30577380,4.612273216247559,4.44861364364624,0.16365957260131836
chr6,63574452,4.872367858886719,4.708714008331299,0.16365385055541992
chr1,10516621,4.067652225494385,3.9039993286132812,0.16365289688110352
chr2,234881742,4.758641242980957,4.5949931144714355,0.16364812850952148
chr19,53443696,4.1134490966796875,3.9498023986816406,0.16364669799804688
chr9,120561145,3.715158700942993,3.5515661239624023,0.16359257698059082
chr2,165627659,3.7978780269622803,3.634288787841797,0.1635892391204834
chr4,7987562,4.80860710144043,4.645029544830322,0.16357755661010742
chr4,75841993,4.866005897521973,4.702432632446289,0.1635732650756836
chr2,15142858,4.455648422241211,4.292083263397217,0.16356515884399414
chr20,43530568,4.811664581298828,4.648124694824219,0.16353988647460938
chr1,19623678,3.7568604946136475,3.593320846557617,0.16353964805603027
chr20,6829842,3.8772332668304443,3.7137017250061035,0.16353154182434082
chr20,50246649,4.454428195953369,4.290908336639404,0.16351985931396484
chr6,42877213,4.096457481384277,3.9329442977905273,0.16351318359375
chr3,72152581,4.1849188804626465,4.021423816680908,0.16349506378173828
chr6,37172257,5.755147933959961,5.591654300689697,0.16349363327026367
chr13,59488074,3.727656841278076,3.5641870498657227,0.16346979141235352
chr6,3957516,3.710001230239868,3.546544075012207,0.16345715522766113
chr22,40867158,3.24267840385437,3.0792274475097656,0.1634509563446045
chr11,67606970,7.001947402954102,6.8385114669799805,0.1634359359741211
chr2,99559178,4.772891998291016,4.609460830688477,0.16343116760253906
chr7,46682334,3.8524978160858154,3.6890692710876465,0.16342854499816895
chr12,63844330,6.7646074295043945,6.601192474365234,0.16341495513916016
chr14,22815515,5.164860248565674,5.001446723937988,0.16341352462768555
chr5,170274283,4.656702518463135,4.493298530578613,0.16340398788452148
chr6,129752745,3.9079091548919678,3.7445192337036133,0.1633899211883545
chr9,108864681,4.463042259216309,4.299654006958008,0.16338825225830078
chr22,45903705,5.441955089569092,5.278569221496582,0.16338586807250977
chr4,123955673,4.609341621398926,4.445967674255371,0.1633739471435547
chr2,127121674,4.120118618011475,3.9567461013793945,0.16337251663208008
chr14,76484545,4.681918621063232,4.518621921539307,0.16329669952392578
chr8,13270997,3.5107131004333496,3.347421169281006,0.16329193115234375
chr19,24071335,4.170466899871826,4.00717830657959,0.16328859329223633
chr9,70118399,3.683194875717163,3.519908905029297,0.1632859706878662
chr9,29212769,5.938231468200684,5.774946212768555,0.1632852554321289
chr17,57184296,3.544440984725952,3.3811588287353516,0.16328215599060059
chr12,50980170,3.6526083946228027,3.489327907562256,0.16328048706054688
chr8,15378581,4.1620774269104,3.9987974166870117,0.16328001022338867
chr7,5713830,3.8959686756134033,3.7326974868774414,0.16327118873596191
chr15,73927790,6.418352127075195,6.255088806152344,0.16326332092285156
chr18,69380414,3.4823319911956787,3.319085121154785,0.16324687004089355
chr9,35604920,7.328047275543213,7.164814472198486,0.16323280334472656
chr19,38384781,4.928828716278076,4.76560115814209,0.16322755813598633
chr20,37615841,4.685876846313477,4.5226569175720215,0.16321992874145508
chr10,47553438,7.1605448722839355,6.997331619262695,0.16321325302124023
chr8,51723633,4.752739906311035,4.5895280838012695,0.16321182250976562
chr2,24898753,4.27825927734375,4.115050792694092,0.1632084846496582
chr16,85428313,4.6222991943359375,4.459106922149658,0.1631922721862793
chr5,136133268,6.488616943359375,6.325431823730469,0.16318511962890625
chr8,96164526,4.787940979003906,4.624802589416504,0.16313838958740234
chr11,2190254,4.772949695587158,4.609817981719971,0.1631317138671875
chr1,54923022,3.5723955631256104,3.4092659950256348,0.16312956809997559
chr17,40303177,4.168355941772461,4.005229473114014,0.16312646865844727
chr11,62125000,4.864022731781006,4.700905799865723,0.1631169319152832
chr2,85796654,4.258871078491211,4.095760345458984,0.16311073303222656
chr2,119617755,3.4774293899536133,3.3143229484558105,0.16310644149780273
chr3,11845848,4.585755825042725,4.42267370223999,0.16308212280273438
chr6,108115984,4.7943115234375,4.631232261657715,0.16307926177978516
chr7,73522244,7.64682674407959,7.483750343322754,0.16307640075683594
chr9,95230261,4.499597549438477,4.336535930633545,0.16306161880493164
chr3,71423567,4.095609188079834,3.9325547218322754,0.1630544662475586
chr13,28638194,3.9330618381500244,3.7700400352478027,0.16302180290222168
chr1,48202450,4.383825302124023,4.220807075500488,0.16301822662353516
chr9,19922659,3.2065043449401855,3.0434956550598145,0.1630086898803711
chr11,25094450,4.075754165649414,3.912752151489258,0.16300201416015625
chr10,133161781,4.856465816497803,4.6934685707092285,0.16299724578857422
chr15,73983320,4.488796234130859,4.325817584991455,0.1629786491394043
chr2,215617337,3.1236727237701416,2.9606947898864746,0.162977933883667
chr5,32155228,3.8152456283569336,3.652273178100586,0.16297245025634766
chr8,22205491,3.8380911350250244,3.675118923187256,0.16297221183776855
chr7,155738857,3.989051103591919,3.826080799102783,0.16297030448913574
chr10,3775190,4.477572441101074,4.314603805541992,0.16296863555908203
chr11,118411566,3.4900429248809814,3.327086925506592,0.16295599937438965
chr11,118401480,6.095801830291748,5.932865619659424,0.16293621063232422
chr16,86590720,3.886007070541382,3.72310733795166,0.16289973258972168
chr12,26989768,3.7674548625946045,3.6045775413513184,0.16287732124328613
chr9,136938081,4.696929454803467,4.534053802490234,0.16287565231323242
chr8,96133055,4.507455825805664,4.344586372375488,0.16286945343017578
chr17,17880747,4.580439567565918,4.417595386505127,0.16284418106079102
chr10,92290989,7.66945743560791,7.506620407104492,0.16283702850341797
chr1,100750199,4.0048627853393555,3.8420286178588867,0.16283416748046875
chr6,77457916,4.310885429382324,4.148054122924805,0.16283130645751953
chr17,81601817,4.196616172790527,4.033788204193115,0.1628279685974121
chr13,77478508,4.913660049438477,4.750849723815918,0.1628103256225586
chr8,143996856,3.930415391921997,3.767615795135498,0.16279959678649902
chr3,120198534,3.4227049350738525,3.2599081993103027,0.1627967357635498
chr2,237061221,4.544265270233154,4.381479740142822,0.16278553009033203
chr2,102111943,4.114327907562256,3.9515724182128906,0.16275548934936523
chr18,286721,3.7379136085510254,3.5751771926879883,0.1627364158630371
chr14,60562416,4.880917549133301,4.7181830406188965,0.1627345085144043
chrX,9824834,4.049408435821533,3.886679172515869,0.16272926330566406
chr5,151447930,6.980799674987793,6.818070888519287,0.16272878646850586
chr2,36780393,3.8773157596588135,3.714597702026367,0.1627180576324463
chr6,21665458,4.921478271484375,4.75876522064209,0.16271305084228516
chrX,48631889,4.8802690505981445,4.71756649017334,0.1627025604248047
chr18,63518858,5.117249488830566,4.954577445983887,0.1626720428466797
chr5,79349015,3.6058528423309326,3.4432010650634766,0.16265177726745605
chr13,94305343,4.067539215087891,3.904900550842285,0.16263866424560547
chr8,135733597,4.21251106262207,4.0498785972595215,0.16263246536254883
chr20,34421121,3.433274984359741,3.2706451416015625,0.1626298427581787
chr17,50918809,5.041691780090332,4.8790717124938965,0.16262006759643555
chr20,34025194,4.365117073059082,4.202502250671387,0.1626148223876953
chr1,179743636,6.132075309753418,5.969468593597412,0.16260671615600586
chr19,29286111,4.065526962280273,3.902927875518799,0.1625990867614746
chrX,49912275,3.2480618953704834,3.085475444793701,0.16258645057678223
chr19,40217438,6.336795806884766,6.174210548400879,0.16258525848388672
chr1,47785455,3.91117787361145,3.7485952377319336,0.1625826358795166
chr5,138725382,4.857192039489746,4.694619655609131,0.16257238388061523
chr21,33270032,3.603015184402466,3.440450668334961,0.16256451606750488
chr2,64001282,4.615084648132324,4.452528476715088,0.16255617141723633
chr1,94209660,3.3754427433013916,3.212899684906006,0.16254305839538574
chr3,12752975,3.5547473430633545,3.392220973968506,0.16252636909484863
chr5,81044210,3.9438388347625732,3.781325340270996,0.16251349449157715
chr10,87424857,3.4355387687683105,3.273031234741211,0.1625075340270996
chr12,131868245,4.082951068878174,3.920459270477295,0.1624917984008789
chr8,143658081,3.812060594558716,3.649578094482422,0.16248250007629395
chr17,28758894,3.7896738052368164,3.627194881439209,0.16247892379760742
chr2,190441412,4.010895252227783,3.8484206199645996,0.1624746322631836
chr5,101390517,3.8125133514404297,3.650059700012207,0.16245365142822266
chr6,111209159,3.4557135105133057,3.2932910919189453,0.16242241859436035
chr21,41359372,3.9128592014312744,3.7504401206970215,0.16241908073425293
chr14,22570638,4.676388740539551,4.514003753662109,0.1623849868774414
chr3,99940018,3.7266275882720947,3.564265727996826,0.16236186027526855
chr5,108661834,3.582918882369995,3.420564651489258,0.1623542308807373
chr1,230826172,4.004598140716553,3.842257022857666,0.16234111785888672
chr11,82733556,6.321331977844238,6.158990859985352,0.16234111785888672
chr15,79091588,5.490705490112305,5.328380584716797,0.1623249053955078
chr19,47618869,4.09843635559082,3.9361138343811035,0.1623225212097168
chr1,179164673,3.2264535427093506,3.0641398429870605,0.16231369972229004
chr13,97128113,4.061897277832031,3.8995871543884277,0.16231012344360352
chr15,47431750,3.5004475116729736,3.3381476402282715,0.16229987144470215
chr19,48591228,4.283132076263428,4.120833873748779,0.16229820251464844
chr9,126059745,4.560590744018555,4.3983154296875,0.1622753143310547
chr12,49648847,4.639130592346191,4.476863384246826,0.16226720809936523
chr6,73348552,5.264949798583984,5.102708339691162,0.16224145889282227
chr6,132930824,3.987126111984253,3.824890613555908,0.16223549842834473
chr3,32296637,4.222635746002197,4.060420513153076,0.1622152328491211
chr2,128091387,6.942538738250732,6.780323505401611,0.1622152328491211
chr2,228303,3.418735980987549,3.2565231323242188,0.16221284866333008
chr16,29289143,4.178929805755615,4.016717433929443,0.16221237182617188
chr10,79317769,4.855495452880859,4.69328498840332,0.16221046447753906
chr1,9182497,5.659605026245117,5.497395992279053,0.16220903396606445
chr21,34801892,3.7653706073760986,3.6031641960144043,0.16220641136169434
chr19,50606395,6.244144916534424,6.081940650939941,0.16220426559448242
chr15,69104494,4.220108985900879,4.0579142570495605,0.16219472885131836
chr3,42043225,4.406097888946533,4.243912220001221,0.1621856689453125
chr1,91915895,3.440751314163208,3.278587818145752,0.16216349601745605
chr6,6737400,6.144819736480713,5.9826579093933105,0.16216182708740234
chr2,159286622,7.572659492492676,7.410499095916748,0.16216039657592773
chr12,109945168,4.033409595489502,3.8712515830993652,0.16215801239013672
chr9,136234791,4.292010307312012,4.129854679107666,0.1621556282043457
chr10,92103423,4.272047519683838,4.109896183013916,0.16215133666992188
chr1,121187189,5.329655170440674,5.167506694793701,0.16214847564697266
chr5,10335929,3.679619789123535,3.5174784660339355,0.1621413230895996
chrX,17535451,3.7102248668670654,3.5481009483337402,0.1621239185333252
chr6,160767296,5.337653160095215,5.175532817840576,0.16212034225463867
chr3,194478814,4.002538681030273,3.8404269218444824,0.16211175918579102
chr2,120525751,4.434335708618164,4.272242546081543,0.1620931625366211
chr7,108452912,4.106758117675781,3.944669246673584,0.16208887100219727
chr19,40421125,7.385058403015137,7.222985744476318,0.16207265853881836
chr6,35798150,4.166926860809326,4.004855632781982,0.16207122802734375
chr5,116765586,3.7293145656585693,3.5672483444213867,0.16206622123718262
chr2,143034493,3.6028647422790527,3.4408273696899414,0.16203737258911133
chr7,100119884,6.432849884033203,6.270814895629883,0.1620349884033203
chr7,71752503,5.852922439575195,5.690909385681152,0.16201305389404297
chr12,31590786,6.852116584777832,6.690107345581055,0.16200923919677734
chr1,110830089,4.56757116317749,4.4055633544921875,0.16200780868530273
chr5,11320060,3.902330160140991,3.7403392791748047,0.16199088096618652
chr10,79221718,4.3890886306762695,4.2271037101745605,0.16198492050170898
chr8,22694313,5.391095161437988,5.229130744934082,0.16196441650390625
chr8,49911781,4.970870494842529,4.808941841125488,0.16192865371704102
chr1,16912018,4.249423980712891,4.087502956390381,0.16192102432250977
chr1,19012470,4.741254806518555,4.579353332519531,0.16190147399902344
chr1,226010940,3.415163993835449,3.25327730178833,0.16188669204711914
chr17,49438668,5.1269636154174805,4.965084075927734,0.1618795394897461
chr2,10523034,3.6403958797454834,3.478520393371582,0.16187548637390137
chr14,32418225,3.6016836166381836,3.4398207664489746,0.16186285018920898
chr12,30427807,3.4689981937408447,3.3071489334106445,0.1618492603302002
chr6,122744459,4.2092108726501465,4.047366619110107,0.16184425354003906
chr6,66986695,4.735383987426758,4.573543071746826,0.16184091567993164
chr20,3768272,7.273783206939697,7.11194372177124,0.16183948516845703
chr8,139037884,4.308345794677734,4.14650821685791,0.16183757781982422
chr6,30147100,3.5370373725891113,3.3752079010009766,0.16182947158813477
chr6,155692210,3.9762184619903564,3.814394950866699,0.16182351112365723
chr2,170704407,4.005025863647461,3.8432040214538574,0.16182184219360352
chr4,102760842,7.096046447753906,6.934226036071777,0.1618204116821289
chr1,234326900,5.0617170333862305,4.899896621704102,0.1618204116821289
chr6,135743690,3.8919222354888916,3.730105400085449,0.16181683540344238
chr7,89622847,3.7738473415374756,3.6120400428771973,0.16180729866027832
chr4,46196299,4.472738265991211,4.310932636260986,0.1618056297302246
chr2,127176600,4.483745098114014,4.3219523429870605,0.16179275512695312
chr15,41581269,3.9366085529327393,3.7748188972473145,0.1617896556854248
chr3,103963692,4.05496883392334,3.893186569213867,0.16178226470947266
chr17,32755246,3.736297607421875,3.574530601501465,0.16176700592041016
chr18,15000595,5.752678394317627,5.590921401977539,0.1617569923400879
chrX,20547857,4.697291374206543,4.535544395446777,0.16174697875976562
chr3,98745308,4.041561603546143,3.87982177734375,0.16173982620239258
chr17,39463105,4.676121711730957,4.51439094543457,0.16173076629638672
chr2,108219863,4.031227111816406,3.869502067565918,0.16172504425048828
chr17,83048675,5.095880031585693,4.934163570404053,0.16171646118164062
chrX,149505291,7.041003227233887,6.879288673400879,0.1617145538330078
chr12,119545130,4.560481071472168,4.398773670196533,0.16170740127563477
chr14,21997459,4.782249450683594,4.620548248291016,0.16170120239257812
chr2,191219543,3.7571191787719727,3.595423698425293,0.1616954803466797
chr2,173955250,3.9765446186065674,3.814857006072998,0.16168761253356934
chr8,47764754,4.917141914367676,4.755457401275635,0.16168451309204102
chr17,42493502,4.668021202087402,4.5063395500183105,0.1616816520690918
chr16,24526273,4.384519577026367,4.222838401794434,0.1616811752319336
chr2,174697153,5.251425743103027,5.089749336242676,0.16167640686035156
chr8,63621971,4.447851657867432,4.286194324493408,0.16165733337402344
chr8,124907026,4.158095359802246,3.9964447021484375,0.1616506576538086
chr1,147540431,3.765620470046997,3.6039795875549316,0.16164088249206543
chr8,86233027,3.7382545471191406,3.5766215324401855,0.16163301467895508
chr19,16117934,4.305778503417969,4.144153118133545,0.16162538528442383
chr2,230644436,4.098338603973389,3.9367170333862305,0.1616215705871582
chr11,111589261,3.679158926010132,3.5175375938415527,0.1616213321685791
chr2,110016762,4.533058166503906,4.371439456939697,0.16161870956420898
chr2,216242761,3.3730907440185547,3.211480140686035,0.16161060333251953
chr20,22665955,3.5559489727020264,3.3943443298339844,0.161604642868042
chr7,7922898,3.612135410308838,3.450533866882324,0.16160154342651367
chr7,20759977,3.6492185592651367,3.487628936767578,0.1615896224975586
chr4,56055709,3.9375455379486084,3.7759623527526855,0.16158318519592285
chr5,142880639,4.540423393249512,4.378843307495117,0.16158008575439453
chr15,58454649,3.941742181777954,3.780163288116455,0.16157889366149902
chr12,105130252,3.8270623683929443,3.6654891967773438,0.16157317161560059
chr20,5686571,3.4217164516448975,3.2601451873779297,0.16157126426696777
chr11,27423321,3.551372766494751,3.389803409576416,0.16156935691833496
chr7,138981799,6.66868782043457,6.507123947143555,0.16156387329101562
chr6,4018005,5.45716667175293,5.295612335205078,0.16155433654785156
chr9,128551061,4.6120829582214355,4.450535774230957,0.16154718399047852
chr12,15928548,3.8431270122528076,3.6815977096557617,0.1615293025970459
chr7,65790139,3.842852830886841,3.6813254356384277,0.16152739524841309
chr15,28958052,4.743078231811523,4.581561088562012,0.16151714324951172
chr2,18144854,4.30233097076416,4.140817165374756,0.1615138053894043
chr18,36079158,4.543880462646484,4.3824462890625,0.16143417358398438
chr20,50040292,4.693237781524658,4.531811714172363,0.16142606735229492
chr20,46029485,5.38675594329834,5.2253336906433105,0.1614222526550293
chr7,4613851,4.5371503829956055,4.375735282897949,0.16141510009765625
chr5,1227924,4.613429069519043,4.452016353607178,0.16141271591186523
chr11,2693973,4.8958234786987305,4.734415054321289,0.1614084243774414
chr7,140451912,3.651679754257202,3.4902734756469727,0.1614062786102295
chr1,119294989,4.0663862228393555,3.904980182647705,0.1614060401916504
chr8,124710015,4.060120105743408,3.898714542388916,0.1614055633544922
chr17,7147897,4.071634769439697,3.91023588180542,0.16139888763427734
chr5,140145929,6.241521835327148,6.0801239013671875,0.16139793395996094
chr5,171942487,3.6740753650665283,3.512678623199463,0.16139674186706543
chr16,78129366,4.586979866027832,4.425593376159668,0.16138648986816406
chr1,23660750,3.8282501697540283,3.6668810844421387,0.16136908531188965
chr2,191701072,4.012074947357178,3.8507132530212402,0.1613616943359375
chr1,117828393,3.8252270221710205,3.6639113426208496,0.1613156795501709
chr9,81619512,3.5215601921081543,3.3602490425109863,0.16131114959716797
chr6,109892683,4.299612522125244,4.138316631317139,0.16129589080810547
chr1,153515946,4.056037425994873,3.8947505950927734,0.1612868309020996
chr9,117523804,4.103416442871094,3.9421401023864746,0.16127634048461914
chrX,151371178,4.775445461273193,4.614190578460693,0.1612548828125
chr14,20443025,3.806339979171753,3.645090103149414,0.16124987602233887
chr22,18001191,6.730975151062012,6.569734573364258,0.1612405776977539
chr17,66684303,3.1419169902801514,2.9806833267211914,0.16123366355895996
chr6,81768718,3.469691038131714,3.308472156524658,0.16121888160705566
chr19,11013899,4.838237762451172,4.677022457122803,0.16121530532836914
chr9,111038276,6.224405288696289,6.063199996948242,0.16120529174804688
chr1,234135785,3.4170737266540527,3.2558727264404297,0.16120100021362305
chr2,156342341,7.590425491333008,7.429239273071289,0.16118621826171875
chr2,161416795,4.268448829650879,4.107273101806641,0.16117572784423828
chr9,125399777,4.996640682220459,4.835485935211182,0.16115474700927734
chr17,44345540,7.203031063079834,7.041901588439941,0.16112947463989258
chr17,49548800,4.6923394203186035,4.531225681304932,0.16111373901367188
chr18,24014787,6.124664306640625,5.963551998138428,0.16111230850219727
chr18,50454357,4.161551475524902,4.00045108795166,0.1611003875732422
chr8,47905718,4.110058784484863,3.948988914489746,0.1610698699951172
chr2,200130166,4.091357707977295,3.9303135871887207,0.16104412078857422
chr17,10295944,4.346076488494873,4.185047626495361,0.16102886199951172
chr1,197763498,4.242753982543945,4.081742286682129,0.1610116958618164
chr7,100737026,4.452270984649658,4.291266441345215,0.16100454330444336
chr12,42589315,5.214265823364258,5.053282737731934,0.16098308563232422
chr4,105280925,3.8162429332733154,3.655266284942627,0.16097664833068848
chr1,178031826,4.653204441070557,4.492246627807617,0.16095781326293945
chr2,38528172,4.985134124755859,4.82418966293335,0.16094446182250977
chr6,37093247,4.078837871551514,3.9179177284240723,0.1609201431274414
chr6,134758012,3.9315102100372314,3.770608901977539,0.16090130805969238
chr15,69276147,4.734278678894043,4.573384761810303,0.16089391708374023
chr2,189082756,3.0125925540924072,2.8517165184020996,0.16087603569030762
chr1,235954764,4.399604320526123,4.238743305206299,0.16086101531982422
chr18,21584776,3.2312252521514893,3.0703744888305664,0.16085076332092285
chr9,35757103,6.116686820983887,5.955841064453125,0.16084575653076172
chr20,38658967,4.08457088470459,3.923746109008789,0.16082477569580078
chr13,97269569,4.168027877807617,4.00721549987793,0.1608123779296875
chr2,120984586,4.067444324493408,3.9066452980041504,0.1607990264892578
chr4,6886235,4.717413902282715,4.556621551513672,0.16079235076904297
chr12,31265829,4.1844916343688965,4.023703575134277,0.16078805923461914
chr10,124710365,4.068843364715576,3.9080605506896973,0.1607828140258789
chr4,68751177,3.38923716545105,3.228456497192383,0.160780668258667
chr20,54078513,4.181316375732422,4.020543575286865,0.16077280044555664
chr2,1440941,4.441283226013184,4.280511856079102,0.16077136993408203
chr2,64873662,5.82701301574707,5.666250705718994,0.16076231002807617
chr5,43433581,3.989023208618164,3.8282628059387207,0.16076040267944336
chr2,176643892,3.566765069961548,3.406005859375,0.16075921058654785
chr2,100104534,5.815555095672607,5.6547980308532715,0.16075706481933594
chr15,51731988,4.316336631774902,4.155585765838623,0.1607508659362793
chr6,7747683,4.08564567565918,3.924914836883545,0.16073083877563477
chr18,25826431,4.31319522857666,4.152474403381348,0.1607208251953125
chr11,126328069,4.2440948486328125,4.083383083343506,0.16071176528930664
chr20,5044372,3.7669296264648438,3.60621976852417,0.16070985794067383
chr7,112177255,3.761826276779175,3.6011180877685547,0.16070818901062012
chr17,78677732,5.020603179931641,4.859902858734131,0.16070032119750977
chr6,2886216,3.3089520931243896,3.1482529640197754,0.16069912910461426
chr2,42063893,3.636247396469116,3.4755616188049316,0.16068577766418457
chr19,37988920,4.430507659912109,4.269822597503662,0.16068506240844727
